0,1,2
19.316416,2.4100552,13.55163
28.627724,24.745773,2.354728
29.508486,3.8008826,12.700887
11.047817,2.1888328,21.429384
21.980005,-17.99021,3.7127624
26.626616,18.12861,-0.58342326
22.66922,7.2800317,16.729757
21.50566,-7.6438227,6.034891
25.037796,-4.252472,16.49932
27.60542,0.885925,-7.529132
25.924404,-2.4691043,-5.3177047
18.648233,8.868271,-3.9338343
4.098756,2.1911297,27.47221
24.4782,-1.4893771,-5.0875397
22.607138,-7.2101345,-0.48507315
24.359123,8.785989,15.77513
21.003323,-13.328368,-8.908966
21.348545,18.88062,0.34295085
17.720308,-16.175766,0.26500818
25.852375,1.8849436,9.854549
16.901327,-3.7898562,20.684158
30.032974,3.0496693,-0.034083385
30.143183,-6.732268,-8.3247175
25.763964,10.163603,16.955397
25.66805,-8.193908,-13.526007
29.39658,-2.3949316,-7.6121826
24.383997,16.68942,-4.1568003
19.480125,1.3083826,18.409096
24.24974,-5.8367963,-11.868045
23.614054,-3.391921,-10.186083
21.350971,16.074007,16.872965
22.502367,8.680263,15.637244
19.372038,-3.0423877,4.5442195
24.460003,-9.871043,-6.2862616
22.903505,16.213371,0.21504739
29.359238,-0.5808742,2.4562483
17.882837,-12.435807,-3.355323
22.275925,-7.21485,13.261777
12.056542,-20.649647,5.625013
17.344982,-25.596478,2.1707907
20.02723,14.54725,-1.446027
20.299765,16.330746,8.3389635
15.373418,6.671551,2.0230906
25.178013,-8.508625,-11.30032
25.274845,-9.856712,8.679809
22.909744,7.495383,15.9346695
21.131866,11.17577,10.253022
19.390623,-7.8120074,12.048891
22.41117,19.915506,6.8583317
29.833046,19.70833,-0.35033363
18.490211,2.5287983,8.400181
19.328188,-2.9035974,4.6573787
22.822361,-2.6964755,4.2769547
12.142487,-20.998777,9.360588
28.11236,-3.5180295,-6.435258
13.119431,-21.233341,14.9163065
18.535433,14.71799,13.05509
20.778881,-21.159527,-1.1545147
26.379549,0.20849901,14.531149
25.85225,-9.343147,-10.81633
15.625494,12.557326,8.069464
27.090431,-9.349748,-5.6280236
18.587452,15.836221,14.078832
29.448294,-4.378,-4.944424
24.376032,3.4376764,3.3987687
27.4338,2.4160886,0.22468826
19.829504,-1.0270811,8.777841
27.803358,-5.7983646,-4.5213857
18.41079,-1.7087123,6.360982
15.063569,10.805059,6.7910886
17.275024,-15.330677,2.5289876
27.27694,1.2724785,-2.5169911
18.252947,10.9863,12.517362
24.328794,22.604471,4.071653
18.606422,10.289862,-4.4251275
21.636469,-13.210757,9.320335
22.69323,-7.997749,15.129485
19.502386,15.649775,-2.3358886
17.933512,-12.860679,18.6061
28.619717,-8.622341,-5.9271526
9.262701,2.6340764,20.680355
21.718916,-15.525081,-8.043843
27.598654,-2.762581,5.662183
16.01864,14.765467,-0.47046304
24.855019,12.081079,0.7128054
21.027586,-5.041045,7.6723895
21.727419,-1.7259287,17.681534
15.746856,17.867779,3.405348
15.972012,-1.0830315,7.998703
8.337219,2.5882838,20.213482
20.726076,14.138798,17.889154
19.4078,-11.853179,0.5895515
20.23162,-21.980452,4.0307474
25.4277,-8.05752,-12.240786
25.174435,-6.5594587,-4.379418
24.499826,11.407011,-1.0910614
14.94608,14.537785,-2.8122578
15.705302,20.959244,0.76843274
4.246773,2.2981863,26.930813
24.626324,-5.19675,11.809995
14.245659,12.441391,-3.659994
24.131798,-5.806003,3.8350701
18.193047,-9.1943,-3.5587552
28.471535,-2.2735615,8.207601
27.9674,13.494465,-0.45019075
17.978102,-18.4069,-0.6057639
19.86159,-8.669937,5.3059134
26.515352,10.095918,8.971257
23.94577,-9.506481,-10.936196
17.61222,15.9332485,6.406405
22.401554,-13.154885,-12.10611
24.215347,-9.660537,9.16551
28.279676,19.902416,1.0260633
18.760632,2.8848183,13.630338
25.317955,-5.0038257,8.720353
20.450985,-13.379884,16.845274
15.9884,-12.348697,14.488689
22.764147,-1.5507213,18.293478
17.334106,-17.758581,12.414542
29.325981,4.82046,-3.6524696
17.688072,13.533795,-3.8026204
18.61436,3.1216667,17.285194
21.781404,6.7682586,20.865202
26.496101,20.351542,2.9473095
19.217068,-23.193113,4.5700183
14.61071,8.536193,3.7169397
17.861446,-21.620916,-2.6337414
4.9398494,3.0963006,21.783651
23.268496,-7.475444,-4.3438725
24.351477,12.818305,10.023028
9.477781,2.2946916,19.315348
21.364403,10.355699,13.536644
27.77806,12.317236,3.0222728
28.944574,-8.802832,-11.170645
27.467167,9.576798,3.4603128
20.466208,16.342218,2.2927103
17.313196,-8.884855,15.362285
19.37668,1.8357787,10.243731
28.61019,0.0016966274,-2.6990643
29.99361,13.63063,7.985832
13.189775,-21.513462,11.322085
27.293547,17.20751,5.1184893
16.74571,-21.812387,5.6968675
29.305775,17.980646,6.8185835
13.395712,-19.72052,2.920039
22.295212,-16.072973,-9.944582
18.230326,-12.078983,17.278566
27.319418,20.930737,6.7618504
25.652905,21.76554,8.168525
30.723475,-7.211219,-7.2342687
4.507277,3.490364,28.271711
21.569796,-8.9438505,13.867843
18.28204,14.860399,12.828444
19.136652,-26.110722,-0.45550564
12.673858,-23.526857,8.63384
25.720695,0.43980914,-4.8357887
27.810778,-0.60994095,7.0205274
26.68782,18.233145,7.6191444
17.958757,-14.364054,-4.3563905
22.083258,7.898875,11.214912
15.001669,-14.760344,3.6284413
19.959864,-17.149944,3.9542458
18.890144,1.9734088,8.457482
27.50935,-5.4756575,-12.932395
13.825546,17.265318,4.5717087
24.522175,-7.7900805,-2.5767612
27.72672,13.007574,-0.2575886
18.501825,-22.726362,-0.30449677
24.136862,-3.4151778,5.511986
22.858715,17.38653,4.148688
